0.000000000000000000e+00 1.728875986016563226e+00
1.838049819920671308e-03 1.739679288725363371e+00
3.676099639841342616e-03 1.753332155248644497e+00
5.514149459762014358e-03 1.753340308359008226e+00
7.352199279682685232e-03 1.753342471977309858e+00
9.190249099603356106e-03 1.753345190217572513e+00
1.102829891952402872e-02 1.753416557625190553e+00
1.286634873944469959e-02 1.753297865448402382e+00
1.470439855936537046e-02 1.753371875719078821e+00
1.654244837928604134e-02 1.753436524386521533e+00
1.838049819920671221e-02 1.753398388450710943e+00
2.021854801912738309e-02 1.753352962986478358e+00
2.205659783904805743e-02 1.753511030105719959e+00
2.389464765896872830e-02 1.753571352209105649e+00
2.573269747888939918e-02 1.753573699049586265e+00
2.757074729881007005e-02 1.753279861233443926e+00
2.940879711873074093e-02 1.753643193996271332e+00
3.124684693865141180e-02 1.753730248274842918e+00
3.308489675857208268e-02 1.753720124667378810e+00
3.492294657849275702e-02 1.753450250978488834e+00
3.676099639841342442e-02 1.753628391864599401e+00
3.859904621833409877e-02 1.753949246522320538e+00
4.043709603825476617e-02 1.753879038380755429e+00
4.227514585817544052e-02 1.753811223135892217e+00
4.411319567809611486e-02 1.753869563672260767e+00
4.595124549801678226e-02 1.754025904131985003e+00
4.778929531793745661e-02 1.754070966195128811e+00
4.962734513785812401e-02 1.753894959190040348e+00
5.146539495777879836e-02 1.753962084895966500e+00
5.330344477769946576e-02 1.754181903509714147e+00
5.514149459762014011e-02 1.754161771950476068e+00
5.697954441754080751e-02 1.754022932393847656e+00
5.881759423746148185e-02 1.754128264642822677e+00
6.065564405738215620e-02 1.754241502220798887e+00
6.249369387730282360e-02 1.754347670574649465e+00
6.433174369722349795e-02 1.754415276046366046e+00
6.616979351714416535e-02 1.754360107629143073e+00
6.800784333706483276e-02 1.754439401270669885e+00
6.984589315698551404e-02 1.754407025054352420e+00
7.168394297690618144e-02 1.754319389028085485e+00
7.352199279682684885e-02 1.754432978582371572e+00
7.536004261674753013e-02 1.754437513717893138e+00
7.719809243666819754e-02 1.754476416736797661e+00
7.903614225658886494e-02 1.754547331983089320e+00
8.087419207650953235e-02 1.754468831230082904e+00
8.271224189643021363e-02 1.754518776884238518e+00
8.455029171635088103e-02 1.754436510784827208e+00
8.638834153627154844e-02 1.754458410966595050e+00
8.822639135619222972e-02 1.754577203449838363e+00
9.006444117611289712e-02 1.754579038590915241e+00
9.190249099603356453e-02 1.754497812399891332e+00
9.374054081595423193e-02 1.754500573848244871e+00
9.557859063587491322e-02 1.754644996520781541e+00
9.741664045579558062e-02 1.754531713933785486e+00
9.925469027571624803e-02 1.754474165835029797e+00
1.010927400956369154e-01 1.754586151207224720e+00
1.029307899155575967e-01 1.754610849770642522e+00
1.047688397354782641e-01 1.754465570489485149e+00
1.066068895553989315e-01 1.754549773819001013e+00
1.084449393753196128e-01 1.754530833790890254e+00
1.102829891952402802e-01 1.754496755721508539e+00
