0.000000000000000000e+00 9.914118944157505053e-01
2.153310159279742033e-03 9.914734329404036872e-01
4.306620318559484066e-03 9.915847276187870207e-01
6.459930477839225665e-03 9.921887848717689806e-01
8.613240637118968132e-03 9.933368093251605524e-01
1.076655079639871060e-02 9.947595846640983064e-01
1.291986095567845133e-02 9.963473697358066206e-01
1.507317111495819380e-02 9.971915634590431399e-01
1.722648127423793626e-02 9.978301127469810794e-01
1.937979143351767700e-02 9.982129420256161678e-01
2.153310159279742120e-02 9.987077783057431990e-01
2.368641175207716193e-02 9.991470447875657745e-01
2.583972191135690266e-02 9.997533513027819785e-01
2.799303207063664686e-02 1.000438154337506713e+00
3.014634222991638760e-02 1.001161899095892371e+00
3.229965238919613180e-02 1.001847536334517841e+00
3.445296254847587253e-02 1.002659725743038299e+00
3.660627270775561326e-02 1.003413184823459758e+00
3.875958286703535399e-02 1.004209394984100445e+00
4.091289302631510166e-02 1.004978346772043896e+00
4.306620318559484240e-02 1.005979151138999272e+00
4.521951334487458313e-02 1.006916681537674885e+00
4.737282350415432386e-02 1.007996034555445730e+00
4.952613366343406459e-02 1.008830505574218828e+00
5.167944382271380532e-02 1.009724634439392199e+00
5.383275398199355299e-02 1.010890689513375795e+00
5.598606414127329373e-02 1.011803945504681446e+00
5.813937430055303446e-02 1.012840180769400300e+00
6.029268445983277519e-02 1.013770368492211249e+00
6.244599461911251592e-02 1.014703354591666828e+00
6.459930477839226359e-02 1.015756305037130769e+00
6.675261493767199739e-02 1.016673785091816162e+00
6.890592509695174506e-02 1.017546090784865020e+00
7.105923525623149273e-02 1.018580837614633472e+00
7.321254541551122652e-02 1.019281948374012314e+00
7.536585557479097419e-02 1.020389540532421035e+00
7.751916573407070798e-02 1.021284985558590153e+00
7.967247589335045566e-02 1.022009608815743320e+00
8.182578605263020333e-02 1.022611926704299901e+00
8.397909621190993712e-02 1.023317378841150926e+00
8.613240637118968479e-02 1.023999575648843585e+00
8.828571653046941858e-02 1.024630064192113332e+00
9.043902668974916625e-02 1.025283748372759263e+00
9.259233684902891393e-02 1.025697464371417400e+00
9.474564700830864772e-02 1.026267378504096772e+00
9.689895716758839539e-02 1.026677377606346475e+00
9.905226732686812918e-02 1.026960408788281320e+00
1.012055774861478769e-01 1.027094795575884012e+00
1.033588876454276106e-01 1.027501633454219299e+00
1.055121978047073583e-01 1.027658251459320438e+00
1.076655079639871060e-01 1.027664029054586647e+00
1.098188181232668398e-01 1.027533077683235208e+00
1.119721282825465875e-01 1.027422900576973719e+00
1.141254384418263212e-01 1.027220519925730047e+00
1.162787486011060689e-01 1.026996192200071878e+00
1.184320587603858166e-01 1.026788568180294403e+00
1.205853689196655504e-01 1.026458414327473090e+00
1.227386790789452981e-01 1.025969091740286387e+00
1.248919892382250318e-01 1.025571392366485979e+00
1.270452993975047795e-01 1.025081402714389078e+00
1.291986095567845272e-01 1.024422852127033545e+00
1.313519197160642749e-01 1.023873415487277505e+00
1.335052298753439948e-01 1.023089814069648273e+00
1.356585400346237424e-01 1.022290899434166400e+00
1.378118501939034901e-01 1.021473354484721430e+00
1.399651603531832378e-01 1.020723479954100066e+00
1.421184705124629855e-01 1.019853155634301567e+00
1.442717806717427054e-01 1.018940976873657478e+00
1.464250908310224530e-01 1.017990659195308289e+00
1.485784009903022007e-01 1.017002828314959917e+00
1.507317111495819484e-01 1.016169380319896343e+00
1.528850213088616961e-01 1.015160707602455581e+00
1.550383314681414160e-01 1.014179996382968296e+00
1.571916416274211636e-01 1.013369043568668415e+00
1.593449517867009113e-01 1.012177912383503076e+00
1.614982619459806590e-01 1.011285881091152472e+00
1.636515721052604067e-01 1.010312634602241522e+00
1.658048822645401266e-01 1.009428369646644397e+00
1.679581924238198742e-01 1.008521654373858434e+00
1.701115025830996219e-01 1.007644915858935564e+00
1.722648127423793696e-01 1.006496707038433858e+00
1.744181229016591173e-01 1.005841679551617185e+00
1.765714330609388372e-01 1.004964982232017912e+00
1.787247432202185848e-01 1.004166066592454554e+00
1.808780533794983325e-01 1.003392309632608281e+00
1.830313635387780802e-01 1.002360661268197450e+00
1.851846736980578279e-01 1.001977872296041738e+00
1.873379838573375478e-01 1.001296105759209798e+00
1.894912940166172954e-01 1.000696781574409000e+00
1.916446041758970431e-01 1.000145107169585934e+00
1.937979143351767908e-01 9.993675775513610748e-01
1.959512244944565384e-01 9.992823787708619010e-01
1.981045346537362584e-01 9.988097057464850881e-01
2.002578448130160060e-01 9.980674603894081898e-01
2.024111549722957537e-01 9.945113518583340584e-01
2.045644651315755014e-01 9.912646270999105891e-01
2.067177752908552213e-01 9.902011743711753855e-01
2.088710854501349690e-01 9.899004424481330222e-01
2.110243956094147166e-01 9.897349361944636215e-01
2.131777057686944643e-01 9.898209728044640165e-01
2.153310159279742120e-01 9.898149219348069128e-01
2.174843260872539319e-01 9.897461950082062643e-01
2.196376362465336796e-01 9.899039368249742399e-01
2.217909464058134272e-01 9.902401496858616037e-01
2.239442565650931749e-01 9.912473333461759850e-01
2.260975667243729226e-01 9.943308430803355913e-01
2.282508768836526425e-01 9.980967601263064370e-01
2.304041870429323902e-01 9.987660514685271496e-01
2.325574972022121378e-01 9.991136367773192362e-01
2.347108073614918855e-01 9.997176227660852232e-01
2.368641175207716332e-01 1.000096906362448967e+00
2.390174276800513531e-01 1.000783552229219886e+00
2.411707378393311008e-01 1.001367507708406102e+00
2.433240479986108484e-01 1.001929158053406210e+00
2.454773581578905961e-01 1.002775199473302292e+00
2.476306683171703438e-01 1.003257406322739520e+00
2.497839784764500637e-01 1.004219128115900750e+00
2.519372886357298391e-01 1.005014209524317748e+00
2.540905987950095590e-01 1.005709433997494573e+00
2.562439089542892789e-01 1.006784294808800606e+00
2.583972191135690544e-01 1.007492449899304088e+00
2.605505292728487743e-01 1.008111422883290142e+00
2.627038394321285497e-01 1.009372843515077722e+00
2.648571495914082696e-01 1.010203872837163175e+00
2.670104597506879895e-01 1.011188030676933858e+00
2.691637699099677650e-01 1.012214709189377615e+00
2.713170800692474849e-01 1.012998030958158546e+00
2.734703902285272603e-01 1.014029227783193488e+00
2.756237003878069802e-01 1.014986207735835366e+00
2.777770105470867001e-01 1.015962233154840355e+00
2.799303207063664756e-01 1.016661760391833313e+00
2.820836308656461955e-01 1.017584242192873356e+00
2.842369410249259709e-01 1.018480911091492302e+00
2.863902511842056908e-01 1.019198350428224931e+00
2.885435613434854107e-01 1.020245191401482732e+00
2.906968715027651862e-01 1.021073214656382566e+00
2.928501816620449061e-01 1.021785183850503875e+00
2.950034918213246815e-01 1.022685441473605517e+00
2.971568019806044014e-01 1.023463916377814531e+00
2.993101121398841213e-01 1.023918781750491558e+00
3.014634222991638968e-01 1.024528044921853454e+00
3.036167324584436167e-01 1.025065686517049546e+00
3.057700426177233921e-01 1.025620673653490966e+00
3.079233527770031120e-01 1.025970636278253467e+00
3.100766629362828319e-01 1.026379330343325291e+00
3.122299730955626074e-01 1.026503264960360928e+00
3.143832832548423273e-01 1.026879252779829388e+00
3.165365934141221027e-01 1.027203184426801474e+00
3.186899035734018226e-01 1.027180470884854202e+00
3.208432137326815425e-01 1.027202993519482410e+00
3.229965238919613180e-01 1.027231773539931892e+00
3.251498340512410379e-01 1.027144491349086364e+00
3.273031442105208133e-01 1.027063344024714553e+00
3.294564543698005332e-01 1.026750822356366388e+00
3.316097645290802531e-01 1.026498181829679446e+00
3.337630746883600286e-01 1.026290996674513956e+00
3.359163848476397485e-01 1.025793528918835129e+00
3.380696950069195239e-01 1.025277287093607326e+00
3.402230051661992438e-01 1.024827599263835376e+00
3.423763153254789637e-01 1.024186448812689498e+00
3.445296254847587392e-01 1.023681878948433432e+00
3.466829356440384591e-01 1.023114782964038572e+00
3.488362458033182345e-01 1.022280321348578713e+00
3.509895559625979544e-01 1.021516569966459231e+00
3.531428661218776743e-01 1.020653125234335823e+00
3.552961762811574498e-01 1.019914540011011894e+00
3.574494864404371697e-01 1.019010796942287245e+00
3.596027965997169451e-01 1.018237612236616130e+00
3.617561067589966650e-01 1.017324180627489971e+00
3.639094169182763849e-01 1.016472138809268566e+00
3.660627270775561604e-01 1.015530908775067687e+00
3.682160372368358803e-01 1.014526286618576911e+00
3.703693473961156557e-01 1.013525468973836663e+00
3.725226575553953756e-01 1.012662336921720252e+00
3.746759677146750955e-01 1.011656750174880770e+00
3.768292778739548710e-01 1.010661203058577762e+00
3.789825880332345909e-01 1.009691689917275870e+00
3.811358981925143663e-01 1.008780050774927162e+00
3.832892083517940862e-01 1.007841873441396974e+00
3.854425185110738061e-01 1.006844376438483346e+00
3.875958286703535816e-01 1.005939732894683303e+00
3.897491388296333015e-01 1.005226739559960336e+00
3.919024489889130769e-01 1.004321280397082017e+00
3.940557591481927968e-01 1.003509478777609099e+00
3.962090693074725167e-01 1.002760097914368487e+00
3.983623794667522922e-01 1.001939880044597109e+00
4.005156896260320121e-01 1.001213433595226521e+00
4.026689997853117875e-01 1.000532549090104473e+00
4.048223099445915074e-01 9.999038307021825833e-01
4.069756201038712273e-01 9.992885485171675297e-01
4.091289302631510028e-01 9.988158970314422458e-01
4.112822404224307227e-01 9.983153310754403487e-01
4.134355505817104426e-01 9.978298953198107002e-01
4.155888607409902180e-01 9.974059850667518212e-01
4.177421709002699379e-01 9.966368387086159686e-01
4.198954810595497134e-01 9.950184144806203390e-01
4.220487912188294333e-01 9.933260932618385164e-01
4.242021013781091532e-01 9.921944477312683031e-01
4.263554115373889286e-01 9.916118749235769414e-01
4.285087216966686485e-01 9.914877968402128205e-01
4.306620318559484240e-01 9.914118944157505053e-01
