0.000000000000000000e+00 1.375593304582646059e+00
5.413636892161176328e-02 1.419362580290730813e+00
1.082727378432235266e-01 1.544154132196929652e+00
1.624091067648352760e-01 1.700509393244314049e+00
2.165454756864470531e-01 1.844444769636180759e+00
2.706818446080588303e-01 1.937563171896399039e+00
3.248182135296705519e-01 1.948147979059613455e+00
3.789545824512823291e-01 1.950226667588193852e+00
4.330909513728941063e-01 1.952839028570490409e+00
4.872273202945058834e-01 1.956208120112035820e+00
5.413636892161176606e-01 1.959457931230141670e+00
5.955000581377294377e-01 1.963118518403993651e+00
6.496364270593411039e-01 1.966631205434466789e+00
7.037727959809528810e-01 1.969847514001984434e+00
7.579091649025646582e-01 1.973266945839830644e+00
8.120455338241764354e-01 1.976147892529609207e+00
8.661819027457882125e-01 1.978284604784231515e+00
9.203182716673999897e-01 1.979631365233976092e+00
9.744546405890117668e-01 1.981000383702407275e+00
1.028591009510623433e+00 1.981355341105153212e+00
1.082727378432235321e+00 1.981336471089913509e+00
1.136863747353846987e+00 1.980973193660042320e+00
1.191000116275458875e+00 1.980492282542727356e+00
1.245136485197070542e+00 1.979440811569255221e+00
1.299272854118682208e+00 1.978310908386200717e+00
1.353409223040294096e+00 1.976873541698924486e+00
1.407545591961905762e+00 1.975619076555898745e+00
1.461681960883517650e+00 1.974380835679669488e+00
1.515818329805129316e+00 1.973084608760102165e+00
1.569954698726741205e+00 1.971754090620175370e+00
1.624091067648352871e+00 1.970547752002927977e+00
1.678227436569964759e+00 1.969433727328600003e+00
1.732363805491576425e+00 1.968567870888388249e+00
1.786500174413188091e+00 1.967685820585206136e+00
1.840636543334799979e+00 1.966777611020889216e+00
1.894772912256411646e+00 1.966196680168351252e+00
1.948909281178023534e+00 1.965567392157681947e+00
2.003045650099635200e+00 1.965207301097565695e+00
2.057182019021246866e+00 1.964554213030031748e+00
2.111318387942858976e+00 1.964236491709661969e+00
2.165454756864470642e+00 1.963985766051195236e+00
2.219591125786082308e+00 1.963694373492149259e+00
2.273727494707693975e+00 1.963546851344708966e+00
2.327863863629305641e+00 1.963398399189426380e+00
2.382000232550917751e+00 1.963330366583751596e+00
2.436136601472529417e+00 1.963388990631932396e+00
2.490272970394141083e+00 1.963532145480784141e+00
2.544409339315752749e+00 1.963273523543555221e+00
2.598545708237364416e+00 1.963323455517218097e+00
2.652682077158976526e+00 1.963327682600814139e+00
2.706818446080588192e+00 1.963432452642782211e+00
2.760954815002199858e+00 1.963535522895069940e+00
2.815091183923811524e+00 1.963531065231697514e+00
2.869227552845423634e+00 1.963632092950683639e+00
2.923363921767035301e+00 1.963657644210175413e+00
2.977500290688646967e+00 1.958720249237732913e+00
3.031636659610258633e+00 1.937269093890168881e+00
